text,label,label_name
"Thật ra, theo tôi, cần cải thiện phương pháp giảng dạy để phong phú hơn cho sinh viên.",2,Góp ý
"Theo tôi, Tôi bực bội với cách tổ chức môn học này, rất thiếu sót và thiếu chuyên nghiệp.",1,Tiêu cực
"Nhìn chung, tôi rất ấn tượng với toàn bộ môn học này.",0,Tích cực
Thầy/Cô nên đưa vào thêm tài liệu tham khảo đa dạng cho sinh viên.,2,Góp ý
thầy/cô nên sắp xếp lại phản hồi sớm hơn để sinh viên cải thiện bài làm!,2,Góp ý
Cá nhân tôi thấy Lớp diễn ra tại phòng LMS vào mỗi thứ Năm.,3,Trung lập
"Nhìn chung, môn học có tổng cộng 2 buổi học trong học kỳ.",3,Trung lập
"Cá nhân tôi thấy theo tôi, cần tăng cường phương pháp giảng dạy để hiệu quả hơn cho sinh viên.",2,Góp ý
"Thật ra, Tôi đề xuất cập nhật nhiều case study hơn để tăng tính ứng dụng.",2,Góp ý
"Nhìn chung, Sinh viên cần đạt điểm tối thiểu 60 để qua môn.",3,Trung lập
Lịch học yếu và thường bị thay đổi đột ngột không báo trước.,1,Tiêu cực
Cá nhân tôi thấy Tôi đề xuất giảm bớt nhiều case study hơn để tăng tính ứng dụng.,2,Góp ý
"Nhìn chung, Sinh viên được phép vắng tối đa 5 buổi trong học kỳ.",3,Trung lập
Cá nhân tôi thấy Sinh viên cần đạt điểm tối thiểu 5 để qua môn.,3,Trung lập
"Theo tôi, Tôi học được nhiều kỹ năng tư duy quan trọng từ môn học này!",0,Tích cực
"Nhìn chung, tôi đề xuất cải thiện nhiều case study hơn để tăng tính ứng dụng.",2,Góp ý
Tôi học được nhiều kỹ năng chuyên môn quan trọng từ môn học này!,0,Tích cực
"Thật ra, Môn học này thuộc khối học phần trong chương trình đào tạo.",3,Trung lập
Tôi muốn kiến nghị tổ chức thêm giờ thảo luận nhóm trong môn học.,2,Góp ý
"nếu điều chỉnh hơn, môn học sẽ sinh động hơn rất nhiều.",2,Góp ý
"Theo tôi, Cơ sở vật chất phục vụ môn này nhàm, không đáp ứng nhu cầu học tập.",1,Tiêu cực
"Theo tôi, lớp học có khoảng 12 sinh viên theo học môn này.",3,Trung lập
"Theo tôi, Tôi đề xuất điều chỉnh nhiều case study hơn để tăng tính ứng dụng.",2,Góp ý
Cá nhân tôi thấy Tôi muốn kiến nghị tăng cường thêm giờ thảo luận nhóm trong môn học.,2,Góp ý
"Cơ sở vật chất phục vụ môn này nhàm, không đáp ứng nhu cầu học tập.",1,Tiêu cực
"Thật ra, Thầy/Cô đã trình bày 12 chương trong học kỳ này!",3,Trung lập
"Thật ra, Môn học có tổng cộng 50 buổi học trong học kỳ!",3,Trung lập
"Thật ra, Môn học này xứng đáng được đánh giá hay về mọi mặt.",0,Tích cực
"Cá nhân tôi thấy thầy/cô hay đến lớp muộn, ảnh hưởng nghiêm trọng đến giờ học!",1,Tiêu cực
"Thật ra, giờ học rất chuyên nghiệp và sôi nổi nhờ các hoạt động tương tác.",0,Tích cực
Bài kiểm tra giữa kỳ diễn ra vào tuần thứ 8 của học kỳ.,3,Trung lập
"Nhìn chung, Điểm cuối kỳ chiếm 8% tổng điểm của môn học.",3,Trung lập
"Đề xuất tổ chức cách đánh giá, bổ sung thêm các hình thức bài kiểm tra khác.",2,Góp ý
Môn học này xứng đáng được đánh giá chất lượng về mọi mặt.,0,Tích cực
Môn học này xứng đáng được đánh giá thú vị về mọi mặt.,0,Tích cực
"Theo tôi, Môn học cung cấp nền tảng bổ ích cho công việc sau này của tôi.",0,Tích cực
bài tập quá không ổn và không có hướng dẫn rõ ràng cho sinh viên.,1,Tiêu cực
"Nhìn chung, Môn học có tổng cộng 70 buổi học trong học kỳ.",3,Trung lập
Đề nghị bổ sung cơ chế hỏi đáp để sinh viên dễ tiếp cận hơn.,2,Góp ý
"Tôi thất vọng nặng nề với cách tổ chức môn học này, rất tệ và thiếu chuyên nghiệp.",1,Tiêu cực
Lớp học có khoảng 7 sinh viên theo học môn này.,3,Trung lập
"Theo tôi, Đề nghị tổ chức tốc độ giảng bài để sinh viên dễ theo dõi hơn.",2,Góp ý
"Theo tôi, Môn học yêu cầu sinh viên hoàn thành 15 bài tập lớn!",3,Trung lập
Tôi thấy đây là môn khó hiểu nhất trong học kỳ!,1,Tiêu cực
"Nhìn chung, tôi nghĩ nên điều chỉnh thêm môi trường thực hành lab cho sinh viên.",2,Góp ý
"Theo tôi, Thầy/Cô rất thú vị trong việc hỗ trợ sinh viên ngoài giờ.",0,Tích cực
Bài tập quá lạc hậu và không có hướng dẫn rõ ràng cho sinh viên.,1,Tiêu cực
"Theo tôi, Tôi đề nghị nên sắp xếp lại thêm các nội dung thực tế vào bài giảng.",2,Góp ý
"Tôi hài lòng với môn này, nó giúp tôi phát triển kỹ năng kiến thức đáng kể.",0,Tích cực
"Nhìn chung, Môn học này thuộc khối bắt buộc trong chương trình đào tạo.",3,Trung lập
Lịch học khó hiểu và thường bị thay đổi đột ngột không báo trước.,1,Tiêu cực
Cá nhân tôi thấy Đề nghị đưa vào cơ chế hỏi đáp để sinh viên dễ tiếp cận hơn.,2,Góp ý
Cá nhân tôi thấy Môn học này có 70 tín chỉ lý thuyết và 70 tín chỉ thực hành.,3,Trung lập
"Nhìn chung, thầy/cô đã trình bày 70 chương trong học kỳ này.",3,Trung lập
Các buổi học được tổ chức 50 lần mỗi tuần vào buổi sáng.,3,Trung lập
Tôi nghĩ nên có thêm cuộc giao lưu thực hành để hiểu rõ lý thuyết hơn.,2,Góp ý
Cá nhân tôi thấy Lịch học khó hiểu và thường bị thay đổi đột ngột không báo trước.,1,Tiêu cực
Cá nhân tôi thấy Nội dung kiểm tra không ổn so với những gì được dạy trên lớp.,1,Tiêu cực
"Cá nhân tôi thấy Môn học này không ổn và không thực tế, nội dung hoàn toàn lạc hậu.",1,Tiêu cực
Thầy/Cô đã trình bày 80 chương trong học kỳ này!,3,Trung lập
nên tăng cường các công cụ học tập hiện đại vào quá trình giảng dạy.,2,Góp ý
"Thật ra, Tôi biết ơn với môn này, nó giúp tôi phát triển kỹ năng kiến thức đáng kể.",0,Tích cực
"Theo tôi, Tôi nghĩ nên đưa vào thêm môi trường thực hành lab cho sinh viên.",2,Góp ý
Tôi rất thích cách thầy/cô hướng dẫn ví dụ thực tế vào bài giảng.,0,Tích cực
"Theo tôi, Tôi cảm thấy không hài lòng vì không học được gì có ích từ môn này.",1,Tiêu cực
"Nhìn chung, Môn bắt buộc gồm 3 tín chỉ, học vào buổi sáng.",3,Trung lập
"Theo tôi, Thầy/Cô đã trình bày 70 chương trong học kỳ này.",3,Trung lập
môn học nên đưa vào thêm bài kiểm tra để sinh viên áp dụng kiến thức tốt hơn.,2,Góp ý
"Theo tôi, cần sắp xếp lại phương pháp giảng dạy để sinh động hơn cho sinh viên.",2,Góp ý
Môn học này thuộc khối kiến thức chuyên ngành trong chương trình đào tạo!,3,Trung lập
"Nhìn chung, Môn học này thuộc khối bắt buộc trong chương trình đào tạo.",3,Trung lập
Cá nhân tôi thấy điểm cuối kỳ chiếm 7% tổng điểm của môn học.,3,Trung lập
Thầy/Cô đã trình bày 30 chương trong học kỳ này.,3,Trung lập
"Nhìn chung, Tôi không hài lòng với cách tổ chức môn học này, rất chán và thiếu chuyên nghiệp.",1,Tiêu cực
"Nhìn chung, Sinh viên không nhận được phản hồi kịp thời sau khi nộp bài!",1,Tiêu cực
"Tôi thất vọng với cách tổ chức môn học này, rất yếu và thiếu chuyên nghiệp.",1,Tiêu cực
"Theo tôi, tài liệu học tập nhàm và thiếu cập nhật, gây nhiều khó khăn.",1,Tiêu cực
Thời gian làm bài kiểm tra là 60 phút!,3,Trung lập
"Nhìn chung, Nên tổ chức thêm các buổi tài liệu với chuyên gia trong ngành.",2,Góp ý
"Cá nhân tôi thấy Kiến nghị cập nhật tài liệu học tập, bổ sung các bài đọc hấp dẫn hơn!",2,Góp ý
Đề thi gồm 30 câu trắc nghiệm và 15 câu tự luận.,3,Trung lập
Thầy/Cô rất tuyệt vời trong việc hỗ trợ sinh viên ngoài giờ.,0,Tích cực
"Theo tôi, Lớp diễn ra tại phòng Công nghệ thông tin vào mỗi buổi chiều.",3,Trung lập
"Nhìn chung, bài kiểm tra giữa kỳ diễn ra vào tuần thứ 8 của học kỳ.",3,Trung lập
"Cá nhân tôi thấy Thầy/Cô dạy rất xuất sắc, tôi học được chuyên môn rất nhiều.",0,Tích cực
"Thật ra, Tài liệu học tập xuất sắc và đầy đủ, giúp tôi hiểu bài nhanh hơn!",0,Tích cực
"môn học này kém về mọi mặt, cần được cải thiện toàn diện!",1,Tiêu cực
"Thật ra, Môn Công nghệ thông tin gồm 8 tín chỉ, học vào thứ Tư.",3,Trung lập
"Nhìn chung, Thầy/Cô giảng quá nhanh, sinh viên không thể theo kịp.",1,Tiêu cực
Giảng viên phụ trách thuộc khoa bắt buộc.,3,Trung lập
"Nhìn chung, Theo tôi, cần đưa vào phương pháp giảng dạy để đa dạng hơn cho sinh viên.",2,Góp ý
Sinh viên không nhận được phản hồi kịp thời sau khi nộp bài.,1,Tiêu cực
Bài tập quá thiếu sót và không có hướng dẫn rõ ràng cho sinh viên.,1,Tiêu cực
Giảng viên phụ trách thuộc khoa kiến thức chuyên ngành!,3,Trung lập
"Nội dung môn học được cập nhật bổ ích, phù hợp với xu hướng hiện tại.",0,Tích cực
"Thật ra, Sinh viên được phép vắng tối đa 8 buổi trong học kỳ.",3,Trung lập
Đề nghị cải thiện cơ chế hỏi đáp để sinh viên dễ tiếp cận hơn.,2,Góp ý
"Nhìn chung, môn học này thuộc khối lms trong chương trình đào tạo.",3,Trung lập
Lớp diễn ra tại phòng tập trung vào mỗi thứ Tư.,3,Trung lập
Đề thi gồm 3 câu trắc nghiệm và 90 câu tự luận.,3,Trung lập
"Thật ra, Bài kiểm tra không phù hợp nội dung đã học, rất lạc hậu.",1,Tiêu cực
Tôi đề nghị nên giảm bớt thêm các tài liệu thực tế vào bài giảng.,2,Góp ý
"Theo tôi, Tài liệu học tập kém và thiếu cập nhật, gây nhiều khó khăn.",1,Tiêu cực
"Theo tôi, Tôi không hài lòng với cách tổ chức môn học này, rất tệ và thiếu chuyên nghiệp!",1,Tiêu cực
Cá nhân tôi thấy Thời gian làm bài kiểm tra là 60 phút.,3,Trung lập
"Cơ sở vật chất phục vụ môn này nhàm, không đáp ứng nhu cầu học tập.",1,Tiêu cực
"Nhìn chung, Theo tôi, cần tổ chức phương pháp giảng dạy để sinh động hơn cho sinh viên.",2,Góp ý
Sinh viên được phép vắng tối đa 4 buổi trong học kỳ.,3,Trung lập
"Thật ra, Giờ học rất tuyệt vời và sôi nổi nhờ các hoạt động tương tác.",0,Tích cực
"Nhìn chung, Tôi thấy đây là môn kém nhất trong học kỳ.",1,Tiêu cực
"Tài liệu học tập nhàm và thiếu cập nhật, gây nhiều khó khăn.",1,Tiêu cực
"Nhìn chung, Bài tập quá nhàm và không có hướng dẫn rõ ràng cho sinh viên.",1,Tiêu cực
"Theo tôi, Môn học cần điều chỉnh nội dung cho phù hợp với thực tiễn công việc hiện nay.",2,Góp ý
"Tôi không hài lòng với cách tổ chức môn học này, rất khó hiểu và thiếu chuyên nghiệp.",1,Tiêu cực
"Theo tôi, Thầy/Cô nên bổ sung thêm tài liệu tham khảo dễ hiểu cho sinh viên.",2,Góp ý
"Thầy/Cô dạy rất chất lượng, tôi học được kinh nghiệm rất nhiều!",0,Tích cực
"Thật ra, cách đánh giá trong môn tốt và công bằng với tất cả sinh viên.",0,Tích cực
Thời lượng mỗi buổi học là 60 tiết.,3,Trung lập
"Theo tôi, tôi đề xuất tăng cường nhiều case study hơn để tăng tính ứng dụng.",2,Góp ý
Lớp diễn ra tại phòng Công nghệ thông tin vào mỗi buổi chiều.,3,Trung lập
Thầy/Cô đã trình bày 70 chương trong học kỳ này.,3,Trung lập
"Thật ra, bài kiểm tra không phù hợp nội dung đã học, rất không ổn.",1,Tiêu cực
"Đề xuất điều chỉnh cách đánh giá, bổ sung thêm các hình thức bài tập khác!",2,Góp ý
"Khóa học thú vị thực sự, tôi học được nhiều kiến thức kiến thức bổ ích.",0,Tích cực
"Theo tôi, Thầy/Cô đã trình bày 80 chương trong học kỳ này.",3,Trung lập
Môn học này thuộc khối bắt buộc trong chương trình đào tạo!,3,Trung lập
"Nhìn chung, Phương pháp giảng dạy kém, chỉ đọc slide mà không giải thích gì thêm.",1,Tiêu cực
"Thật ra, giờ học rất hay và sôi nổi nhờ các hoạt động tương tác!",0,Tích cực
Thầy/Cô đã trình bày 4 chương trong học kỳ này.,3,Trung lập
Lớp học có khoảng 80 sinh viên theo học môn này!,3,Trung lập
"Thật ra, Nếu cập nhật hơn, môn học sẽ hiệu quả hơn rất nhiều.",2,Góp ý
Cá nhân tôi thấy Tôi rất thích cách thầy/cô lôi cuốn ví dụ thực tế vào bài giảng.,0,Tích cực
"Đề xuất cải thiện cách đánh giá, bổ sung thêm các hình thức nội dung khác!",2,Góp ý
"Thầy/Cô không trả lời câu hỏi của sinh viên, gây rất nản lòng.",1,Tiêu cực
"Cá nhân tôi thấy Bài kiểm tra không phù hợp nội dung đã học, rất nhàm!",1,Tiêu cực
Nội dung kiểm tra yếu so với những gì được dạy trên lớp.,1,Tiêu cực
Cá nhân tôi thấy Kết quả học tập được đánh giá qua 15 bài kiểm tra!,3,Trung lập
giảng viên phụ trách thuộc khoa bắt buộc!,3,Trung lập
"Theo tôi, thầy/cô giảng rất ấn tượng, luôn phát triển sinh viên trong quá trình học.",0,Tích cực
"Bài kiểm tra không phù hợp nội dung đã học, rất lạc hậu.",1,Tiêu cực
Bài tập quá thiếu sót và không có hướng dẫn rõ ràng cho sinh viên.,1,Tiêu cực
đề nghị bổ sung tốc độ giảng bài để sinh viên dễ theo dõi hơn.,2,Góp ý
Cá nhân tôi thấy Bài kiểm tra giữa kỳ diễn ra vào tuần thứ 50 của học kỳ.,3,Trung lập
"Thật ra, Bài tập và dự án trong môn rất tốt và gắn liền với thực tế.",0,Tích cực
Cá nhân tôi thấy Lịch học chán và thường bị thay đổi đột ngột không báo trước!,1,Tiêu cực
"Nhìn chung, Theo tôi, cần đưa vào phương pháp giảng dạy để sinh động hơn cho sinh viên.",2,Góp ý
"Tôi rất hài lòng với cách giảng dạy, bài giảng thú vị và dễ hiểu!",0,Tích cực
"Thầy/Cô không trả lời câu hỏi của sinh viên, gây rất nản lòng.",1,Tiêu cực
Cá nhân tôi thấy Nên tổ chức bài kiểm tra theo hướng đánh giá kỹ năng thực hành.,2,Góp ý
